emp_no,first_name,last_name,from_date,title
263061,Xiaobin,Jenevein,1994-04-21,Senior Staff
97628,Xiaobin,Luck,1990-07-12,Senior Engineer
12165,Xiaobin,Maquelin,1994-08-29,Senior Engineer
289079,Xiaobin,Montemayor,1987-02-27,Senior Engineer
37166,Xiaobin,Pfau,1990-07-14,Senior Engineer
29871,Xiaobin,Pocchiola,1988-03-12,Senior Engineer
45055,Xiaobin,Radhakrishnan,1993-08-23,Senior Engineer
438578,Xiaobin,Ruther,1987-07-23,Senior Engineer
38922,Xiaobin,Sewelson,1993-03-14,Senior Staff
219739,Xiaobin,Shinomoto,1987-03-29,Engineer
13787,Xiaobin,Sinicrope,1990-10-30,Engineer
482863,Xiaobin,Spieker,1995-02-01,Staff
262572,Xiaobin,Srimani,1990-10-22,Senior Staff
414780,Xiaobin,Strehl,1997-05-17,Staff
253847,Xiaobin,Suermann,1988-05-25,Engineer
36617,Xiaobin,Sullins,1985-02-27,Engineer
96897,Xiaobin,Willoner,1994-04-19,Engineer
65490,Xiaobin,Wixon,1995-05-26,Engineer
64904,Xiaocheng,Aloia,1985-03-14,Engineer
470116,Xiaocheng,Anily,1990-11-05,Senior Engineer
447045,Xiaocheng,Baak,1991-05-16,Senior Staff
484458,Xiaocheng,Bahk,1985-11-21,Senior Engineer
73841,Xiaocheng,Beznosov,1985-06-02,Senior Staff
440707,Xiaocheng,Dalphin,1998-06-25,Staff
62350,Xiaocheng,Erde,1988-02-16,Senior Staff
245349,Xiaocheng,Falck,1987-01-02,Engineer
257086,Xiaocheng,Ghalwash,1985-03-23,Senior Engineer
289189,Xiaocheng,Gide,1987-04-14,Staff
95256,Xiaocheng,Hennings,1986-05-15,Staff
57397,Xiaocheng,Hmelo,1990-02-05,Senior Staff
45593,Xiaocheng,Litzler,1988-07-27,Engineer
284385,Xiaocheng,Marletta,1999-04-09,Staff
418441,Xiaocheng,Marquardt,1987-03-06,Engineer
17869,Xiaocheng,Prochazka,1995-07-01,Assistant Engineer
421301,Xiaocheng,Quadeer,1987-07-17,Senior Staff
263234,Xiaocheng,Rassart,1989-01-14,Staff
30374,Xiaocheng,Reinhart,1988-01-19,Engineer
82227,Xiaocheng,Sethi,1993-04-26,Senior Engineer
224920,Xiaocheng,Sigstam,1987-05-21,Engineer
258599,Xiaocheng,Veccia,1988-03-22,Senior Staff
418471,Xiaoheng,Aloisi,1998-08-08,Staff
66460,Xiaoheng,Antonisse,1985-03-21,Technique Leader
219102,Xiaoheng,Arlazarov,1988-12-03,Staff
453003,Xiaoheng,Attimonelli,1986-05-12,Engineer
236812,Xiaoheng,Azadmanesh,1987-12-21,Senior Engineer
227808,Xiaoheng,Babb,1987-06-29,Senior Staff
482935,Xiaoheng,Besancenot,1988-01-05,Senior Engineer
67554,Xiaoheng,Bhattacharjee,1985-02-23,Technique Leader
58797,Xiaoheng,Breugel,1986-10-03,Staff
41399,Xiaoheng,Broomell,1992-12-27,Engineer
489823,Xiaoheng,Bugrara,1986-08-27,Senior Engineer
492533,Xiaoheng,Busillo,1998-03-27,Staff
236696,Xiaoheng,Cappelli,1988-06-10,Engineer
53942,Xiaoheng,Carrere,1986-09-11,Staff
62841,Xiaoheng,Cesareni,1988-12-10,Senior Staff
65243,Xiaoheng,Chinen,1987-08-10,Assistant Engineer
101414,Xiaoheng,DasSarma,1987-05-08,Senior Staff
276764,Xiaoheng,Emmart,1996-12-13,Staff
443404,Xiaoheng,Feldhoffer,1988-03-15,Senior Staff
450219,Xiaoheng,Gruenwald,1988-12-19,Senior Staff
453214,Xiaoheng,Hennebert,1986-12-18,Senior Engineer
245010,Xiaoheng,Kabayashi,1994-04-20,Senior Engineer
247826,Xiaoheng,Kopetz,1986-09-16,Senior Staff
431316,Xiaoheng,Krohm,1987-07-05,Staff
471577,Xiaoheng,Maccarone,1997-03-26,Senior Engineer
474898,Xiaoheng,Marletta,1988-04-27,Engineer
493638,Xiaoheng,Pulkowski,1992-07-13,Staff
59513,Xiaoheng,Rosaz,1986-10-02,Senior Engineer
104352,Xiaoheng,Samarati,1988-09-23,Senior Staff
249719,Xiaoheng,Staudhammer,1997-06-15,Staff
467222,Xiaoheng,Suri,1996-06-09,Engineer
19709,Xiaopeng,Asmuth,1986-03-22,Senior Engineer
460491,Xiaopeng,Birge,1987-04-14,Senior Engineer
278020,Xiaopeng,Chaudhuri,1986-01-30,Senior Engineer
458665,Xiaopeng,Chepyzhov,1985-02-16,Engineer
440373,Xiaopeng,Constantine,1985-09-28,Senior Engineer
276494,Xiaopeng,Ermel,1991-06-12,Senior Engineer
64556,Xiaopeng,Fritzsche,1996-05-21,Engineer
78598,Xiaopeng,Garnier,1987-11-09,Senior Staff
480176,Xiaopeng,Haddadi,1996-01-04,Engineer
239871,Xiaopeng,Hatcliff,1993-04-17,Senior Staff
279673,Xiaopeng,Leppanen,1987-02-22,Senior Staff
100317,Xiaopeng,Lorys,1987-12-11,Staff
74914,Xiaopeng,Melter,1987-06-16,Senior Engineer
275283,Xiaopeng,Ozery,1991-05-29,Senior Engineer
86823,Xiaopeng,Perly,1994-01-27,Engineer
482237,Xiaopeng,Ranka,1987-09-10,Engineer
432298,Xiaopeng,Sankaranarayanan,1999-04-05,Engineer
249603,Xiaopeng,Seuren,1996-05-23,Staff
418811,Xiaopeng,Unni,1985-03-03,Assistant Engineer
498485,Xiaoqiang,Anger,1986-11-12,Engineer
472857,Xiaoqiang,Aseltine,1985-07-19,Senior Engineer
432083,Xiaoqiang,Assaf,1986-12-09,Engineer
245953,Xiaoqiang,Azuma,1986-08-23,Technique Leader
108440,Xiaoqiang,Conta,1987-04-27,Staff
37068,Xiaoqiang,Delgrande,1988-03-20,Staff
468245,Xiaoqiang,Erev,1994-04-16,Senior Engineer
81338,Xiaoqiang,Erol,1992-07-28,Staff
467787,Xiaoqiang,Ferriere,1987-06-03,Senior Staff
469502,Xiaoqiang,Lung,1993-05-03,Senior Engineer
89476,Xiaoqiang,Perna,1985-05-27,Senior Engineer
61244,Xiaoqiang,Peternell,1999-07-28,Staff
277415,Xiaoqiang,Ramamoorthy,1986-11-30,Technique Leader
419593,Xiaoqiang,Reeken,1990-03-21,Senior Engineer
58446,Xiaoqiang,Reghbati,1996-03-07,Senior Staff
265456,Xiaoqiang,Reutenauer,1988-11-28,Senior Engineer
34257,Xiaoqiang,Roisin,1994-10-11,Engineer
497582,Xiaoqiang,Rosen,1986-12-05,Engineer
89300,Xiaoqiang,Schaar,1990-04-26,Senior Engineer
431895,Xiaoqiang,Speel,1987-11-27,Senior Staff
265332,Xiaoqiang,Szemeredi,1987-10-12,Engineer
470639,Xiaoqiang,Thebaut,1987-04-24,Senior Staff
268678,Xiaoqiang,Tsukune,1987-12-08,Senior Staff
90672,Xiaoqiang,Vernadat,1988-09-15,Senior Engineer
440640,Xiaoqiang,Vieri,1987-01-20,Staff
218459,Xiaoqiu,Casley,1987-09-12,Senior Engineer
468730,Xiaoqiu,Christianini,1989-01-03,Senior Staff
442938,Xiaoqiu,Cusworth,1996-01-26,Senior Staff
467971,Xiaoqiu,DeMori,1991-09-13,Engineer
202063,Xiaoqiu,Flanders,1998-05-01,Staff
290390,Xiaoqiu,Gornas,1987-11-11,Senior Engineer
79772,Xiaoqiu,Gulik,1987-11-13,Senior Staff
428923,Xiaoqiu,Hasenauer,1987-07-09,Senior Engineer
288099,Xiaoqiu,Huttel,1992-07-25,Staff
486967,Xiaoqiu,Kalloufi,1988-12-10,Senior Staff
204871,Xiaoqiu,Knightly,1997-07-27,Senior Engineer
267480,Xiaoqiu,Koshiba,1985-12-01,Engineer
61623,Xiaoqiu,Luce,1998-12-13,Senior Engineer
439310,Xiaoqiu,Marsiglia,1991-01-18,Engineer
489702,Xiaoqiu,Noriega,1987-03-27,Staff
22437,Xiaoqiu,Orsini,1994-10-10,Engineer
42856,Xiaoqiu,Ranka,1988-02-13,Senior Engineer
466070,Xiaoqiu,Ranta,1986-05-06,Engineer
276451,Xiaoqiu,Riefers,1991-11-21,Staff
404449,Xiaoqiu,Schnelling,1988-02-13,Senior Engineer
405934,Xiaoqiu,Soloway,1991-02-04,Senior Engineer
36340,Xiaoqiu,Speek,1985-08-29,Engineer
280355,Xiaoqiu,Stroustrup,1990-08-19,Staff
274706,Xiaoqiu,Thimonier,1997-06-01,Staff
32925,Xiaoqiu,Zwicker,1993-09-06,Senior Staff
409717,Xiaoqiu,Zyda,1987-09-02,Senior Engineer
204220,Xiaoshan,Bain,1988-09-24,Senior Staff
226385,Xiaoshan,Broomell,1987-03-25,Senior Engineer
418671,Xiaoshan,Calkin,1988-10-17,Senior Staff
58125,Xiaoshan,Cesareni,1986-01-19,Senior Engineer
65746,Xiaoshan,Chiola,1986-04-19,Senior Engineer
492614,Xiaoshan,Frolund,1991-01-27,Staff
480158,Xiaoshan,Gente,1986-10-07,Staff
278900,Xiaoshan,Grospietsch,1986-10-21,Engineer
231554,Xiaoshan,Hennings,1986-12-02,Engineer
427935,Xiaoshan,Jonsson,1988-09-16,Engineer
446533,Xiaoshan,Kalorkoti,1987-12-13,Engineer
251141,Xiaoshan,Kroha,1986-12-28,Technique Leader
248304,Xiaoshan,Krohn,1985-03-10,Senior Engineer
290891,Xiaoshan,Krupka,1995-02-12,Senior Staff
497781,Xiaoshan,Luit,1986-12-15,Senior Engineer
467972,Xiaoshan,Magalhaes,1992-09-08,Assistant Engineer
91246,Xiaoshan,Makrucki,1987-06-17,Engineer
59824,Xiaoshan,Marwedel,1998-02-06,Assistant Engineer
464588,Xiaoshan,Pargas,1988-08-20,Senior Staff
431599,Xiaoshan,Pettit,1987-10-22,Senior Engineer
447800,Xiaoshan,Polupanov,1999-04-15,Staff
228961,Xiaoshan,Poupard,1996-10-15,Senior Engineer
470085,Xiaoshan,Rajala,1985-03-01,Senior Engineer
277296,Xiaoshan,Randi,1994-03-02,Engineer
421410,Xiaoshan,Schiper,1994-03-24,Technique Leader
98297,Xiaoshan,Serot,1988-06-11,Senior Engineer
299924,Xiaoshan,Stemann,1997-06-23,Staff
427086,Xiaoshan,Vecchi,1994-09-17,Senior Engineer
34630,Xiaoshan,Whittlesey,1990-06-22,Senior Staff
92627,Xiaoshan,Yurek,1988-01-29,Senior Staff
57118,Xinan,Champarnaud,1998-07-29,Engineer
223009,Xinan,Codenie,1991-09-01,Assistant Engineer
49115,Xinan,Engelmann,1991-03-19,Senior Staff
99297,Xinan,Erman,1992-06-26,Senior Engineer
216720,Xinan,Etalle,1986-03-14,Engineer
74903,Xinan,Farris,1985-04-01,Senior Staff
452796,Xinan,Flexer,1996-12-09,Senior Staff
478878,Xinan,Gist,1987-07-29,Senior Engineer
253501,Xinan,Gladwell,1986-02-15,Staff
244402,Xinan,Godskesen,1987-04-21,Senior Staff
449325,Xinan,Hebert,1987-03-18,Senior Engineer
411195,Xinan,Hertweck,1985-12-17,Staff
285688,Xinan,Itzfeldt,1988-04-03,Staff
228774,Xinan,Klyachko,1989-02-05,Senior Engineer
78693,Xinan,Luce,1998-02-22,Staff
30948,Xinan,Lunt,1995-05-27,Senior Engineer
206272,Xinan,Miake,1985-12-02,Senior Engineer
474641,Xinan,Nastansky,1987-02-06,Senior Engineer
203187,Xinan,Orsini,1996-01-20,Staff
477199,Xinan,Paciorek,1987-11-28,Senior Engineer
454247,Xinan,Perfilyeva,1985-06-07,Senior Staff
440364,Xinan,Preusig,1995-08-21,Engineer
34610,Xinan,Ranum,1994-08-26,Engineer
245535,Xinan,Reeken,1985-09-17,Technique Leader
499134,Xinan,Rosch,1985-07-14,Engineer
436697,Xinan,Sanella,1989-03-15,Senior Engineer
72969,Xinan,Setia,1999-09-22,Staff
476998,Xinan,Uhrig,1999-07-17,Staff
57261,Xinan,Usdin,1996-05-22,Senior Engineer
471444,Xinan,Welham,1994-08-03,Senior Staff
12082,Xinan,Yamaashi,1986-01-29,Senior Staff
464477,Xinan,Yurek,1994-04-12,Staff
223091,Xinglin,Babb,1992-07-31,Technique Leader
23342,Xinglin,Berendt,1987-01-27,Staff
496632,Xinglin,Berstel,1998-01-19,Engineer
227752,Xinglin,Birch,1986-03-12,Senior Staff
27787,Xinglin,Bondorf,1996-02-23,Senior Engineer
414142,Xinglin,Chenney,1992-04-19,Staff
85096,Xinglin,Feinberg,1998-02-08,Engineer
18571,Xinglin,Flowers,1987-04-14,Senior Engineer
462859,Xinglin,Gire,1996-06-23,Senior Engineer
225681,Xinglin,Guerreiro,1986-11-10,Senior Staff
242586,Xinglin,Gulik,1987-08-29,Senior Staff
466556,Xinglin,Karnin,1988-11-20,Senior Engineer
102708,Xinglin,Marletta,1988-02-22,Staff
433094,Xinglin,Matzke,1985-10-19,Senior Engineer
403979,Xinglin,Morrin,1989-01-23,Senior Staff
229701,Xinglin,Nollmann,1985-05-13,Engineer
230716,Xinglin,Panangaden,1994-04-10,Senior Staff
447614,Xinglin,Penn,1992-11-10,Engineer
451908,Xinglin,Polajnar,1986-01-14,Senior Staff
89030,Xinglin,Prochazka,1985-04-29,Senior Engineer
264786,Xinglin,Riefers,1989-01-30,Senior Staff
265674,Xinglin,Sherertz,1988-08-14,Senior Engineer
79958,Xinglin,Versino,1991-02-13,Engineer
90936,Xinglin,Yavatkar,1989-04-23,Senior Staff
288115,Xinyu,Bahl,1990-03-10,Senior Engineer
215467,Xinyu,Capobianchi,1996-09-28,Staff
407185,Xinyu,Christianini,1987-01-06,Engineer
475377,Xinyu,Dayana,1994-02-28,Senior Engineer
42781,Xinyu,Dechter,1995-07-01,Staff
235366,Xinyu,Esteva,1997-02-01,Technique Leader
274991,Xinyu,Gide,1988-12-26,Senior Staff
448047,Xinyu,Gini,1986-10-13,Engineer
452221,Xinyu,Hainaut,1988-09-09,Senior Staff
217200,Xinyu,Hutter,1994-01-24,Engineer
288973,Xinyu,Kaiser,1987-08-07,Senior Staff
266004,Xinyu,Kaiserswerth,1988-06-16,Senior Staff
261960,Xinyu,Mahnke,1986-11-20,Senior Engineer
270737,Xinyu,Marsiglia,1985-08-27,Engineer
90994,Xinyu,Merel,1988-01-24,Senior Engineer
417328,Xinyu,Molenaar,1987-01-28,Staff
37620,Xinyu,Morton,1986-03-29,Staff
243766,Xinyu,Oppitz,1995-11-22,Engineer
232878,Xinyu,Peroz,1992-08-04,Staff
222475,Xinyu,Petereit,1987-09-29,Senior Engineer
455554,Xinyu,Pietrzykowski,1995-01-01,Senior Staff
12635,Xinyu,Restivo,1995-02-03,Senior Engineer
85939,Xinyu,Schlegelmilch,1986-12-03,Senior Staff
415375,Xinyu,Sgarro,1986-08-02,Senior Staff
401214,Xinyu,Stenning,1986-04-20,Staff
292970,Xinyu,Strandh,1985-11-25,Staff
107816,Xinyu,Validov,1985-02-16,Senior Engineer
99769,Xinyu,Winter,1995-07-25,Senior Staff
30791,Xiong,Ariola,1986-09-13,Technique Leader
458766,Xiong,Benzmuller,1985-12-03,Staff
52066,Xiong,Bojadziev,1987-01-28,Senior Staff
451313,Xiong,Chinin,1988-06-19,Senior Engineer
404503,Xiong,Facello,1987-12-27,Staff
212992,Xiong,Ferretti,1986-01-14,Engineer
448089,Xiong,Kalloufi,1985-06-03,Technique Leader
248885,Xiong,Kieras,1988-05-12,Senior Staff
468184,Xiong,Klerer,1988-12-27,Engineer
51724,Xiong,Kolvik,1986-11-20,Engineer
62758,Xiong,Kornatzky,1989-08-26,Senior Engineer
107359,Xiong,Lamma,1987-12-05,Staff
45507,Xiong,Lamparter,1988-04-16,Senior Engineer
205903,Xiong,Matzel,1987-05-03,Senior Engineer
422673,Xiong,Miculan,1994-04-17,Senior Staff
20624,Xiong,Nanard,1997-05-24,Assistant Engineer
16988,Xiong,Peron,1990-12-29,Senior Staff
81517,Xiong,Reutenauer,1988-01-27,Senior Staff
14498,Xiong,Selenyi,1988-10-17,Staff
72451,Xiong,Stamatiou,1991-11-05,Senior Engineer
10504,Xiong,Varker,1999-10-19,Staff
253324,Xiong,Vendrig,1994-01-07,Senior Staff
449013,Xiping,Collette,1993-06-06,Senior Staff
227783,Xiping,Constantine,1996-01-21,Staff
100680,Xiping,Duclos,1996-03-28,Senior Staff
281674,Xiping,Ebeling,1987-11-15,Senior Staff
215731,Xiping,Emmerich,1989-12-21,Senior Engineer
40587,Xiping,Genin,1988-04-30,Technique Leader
88636,Xiping,Jeansoulin,1997-12-08,Engineer
484583,Xiping,Jording,1997-12-15,Staff
489040,Xiping,Lueh,1994-07-09,Senior Engineer
268218,Xiping,Maliniak,1999-11-25,Staff
487543,Xiping,Menhoudj,1988-08-20,Senior Staff
441880,Xiping,Mikschl,1994-03-06,Engineer
51690,Xiping,Norsworthy,1995-05-08,Staff
51307,Xiping,Parascandalo,1990-01-05,Senior Staff
406884,Xiping,Peltason,1987-03-27,Senior Staff
19678,Xiping,Plotkin,1987-06-10,Engineer
284155,Xiping,Puppe,1985-02-06,Senior Engineer
50344,Xiping,Qiwen,1986-09-23,Assistant Engineer
61859,Xiping,Schwaller,1987-06-13,Staff
422058,Xiping,Selenyi,1988-07-10,Senior Staff
491659,Xiping,Sidou,1988-03-09,Staff
458847,Xiping,Trystram,1988-06-02,Senior Engineer
204142,Xiping,Valette,1992-01-15,Senior Staff
222506,Xudong,Alpay,1986-09-28,Senior Engineer
102851,Xudong,Bruckman,1985-06-12,Technique Leader
91365,Xudong,Caine,1998-01-04,Senior Engineer
48177,Xudong,Chinal,1986-09-11,Engineer
203318,Xudong,Cooley,1988-05-20,Assistant Engineer
80781,Xudong,Danner,1998-07-25,Senior Engineer
485176,Xudong,Ellozy,1987-12-18,Engineer
495804,Xudong,Furedi,1986-03-15,Engineer
44839,Xudong,Greibach,1992-07-17,Engineer
53871,Xudong,Hebert,1987-07-02,Senior Staff
206817,Xudong,Hiltgen,1987-12-28,Senior Staff
234031,Xudong,Hitomi,1986-05-11,Staff
289350,Xudong,Kabayashi,1985-04-04,Staff
250023,Xudong,Kuszyk,1996-01-19,Engineer
258259,Xudong,Kuzuoka,1988-07-14,Engineer
58860,Xudong,Lindenbaum,1994-05-30,Technique Leader
222621,Xudong,Melter,1993-05-11,Senior Staff
293863,Xudong,Moehrke,1986-12-19,Engineer
109285,Xudong,Nicolson,1986-12-04,Staff
458868,Xudong,Olano,1991-09-12,Engineer
445614,Xudong,Riexinger,1987-02-06,Senior Staff
224582,Xudong,Ruemmler,1999-02-20,Engineer
299512,Xudong,Rusmann,1987-11-26,Senior Staff
244911,Xudong,Sanella,1996-01-20,Staff
423689,Xudong,Schlumberger,1996-10-02,Engineer
92313,Xudong,Setia,1985-10-23,Staff
280659,Xudong,Valiente,1987-06-02,Senior Staff
35755,Xudong,Zultner,1988-12-10,Senior Engineer
30655,Xuedong,Anandan,1987-02-05,Senior Staff
14236,Xuedong,Angiulli,1988-11-07,Senior Staff
449028,Xuedong,Bhattacharjee,1988-09-10,Engineer
430300,Xuedong,Binkley,1998-10-19,Staff
249663,Xuedong,Braccini,1999-12-21,Staff
49668,Xuedong,Braunschweig,1998-02-12,Staff
290053,Xuedong,Cronin,1987-04-27,Engineer
439420,Xuedong,Dalton,1991-09-24,Senior Staff
67301,Xuedong,Danlos,1996-08-26,Staff
37619,Xuedong,DuCasse,1990-12-13,Senior Staff
210504,Xuedong,Falck,1988-04-04,Staff
43776,Xuedong,Feldhoffer,1994-01-26,Senior Staff
17098,Xuedong,Gelosh,1998-08-26,Senior Engineer
470309,Xuedong,Gerlach,1990-05-07,Senior Engineer
104431,Xuedong,Kenevan,1993-06-05,Senior Staff
235566,Xuedong,Kleiser,1985-04-22,Senior Staff
214414,Xuedong,Koyama,1988-03-27,Senior Engineer
81649,Xuedong,Krohn,1986-04-18,Staff
36573,Xuedong,Lakshmanan,1997-07-04,Engineer
464550,Xuedong,Lamparter,1988-01-29,Senior Staff
91217,Xuedong,Nilsson,1985-04-09,Senior Staff
206530,Xuedong,Roison,1985-04-21,Senior Staff
212125,Xuedong,Rossi,1990-04-18,Senior Engineer
278456,Xuedong,Shackel,1987-10-02,Senior Staff
87450,Xuedong,Shobatake,1987-06-09,Engineer
448364,Xuedong,Sinitsyn,1998-02-18,Senior Engineer
230022,Xuedong,Skogmar,1996-03-21,Staff
72634,Xuedong,Thiran,1987-12-24,Senior Staff
93576,Xuedong,Thorensen,1985-06-17,Staff
467134,Xuedong,Wendorf,1986-09-24,Staff
200196,Xuejia,Akazan,1987-11-29,Engineer
406587,Xuejia,Anick,1997-09-28,Staff
473757,Xuejia,Bamford,1985-10-25,Senior Staff
23225,Xuejia,Burnard,1986-11-23,Senior Staff
71320,Xuejia,Caine,1985-05-25,Staff
275372,Xuejia,Danecki,1985-10-30,Senior Engineer
467773,Xuejia,Guenter,1986-01-29,Senior Staff
76022,Xuejia,Hanabata,1987-06-26,Engineer
293405,Xuejia,Kusalik,1995-12-14,Senior Engineer
19874,Xuejia,Kuzuoka,1988-02-04,Staff
83787,Xuejia,Lanzelotte,1985-08-19,Senior Staff
282018,Xuejia,Luef,1985-06-11,Senior Engineer
242819,Xuejia,Lukaszewicz,1999-03-25,Engineer
17280,Xuejia,Merle,1993-01-03,Senior Engineer
83913,Xuejia,Mitsuhashi,1986-12-22,Engineer
409139,Xuejia,Nourani,1999-08-12,Engineer
19425,Xuejia,Pettey,1989-06-12,Engineer
226801,Xuejia,Roohalamini,1995-04-27,Staff
469699,Xuejia,Rothe,1988-06-06,Senior Staff
440996,Xuejia,Rouquie,1990-03-24,Engineer
107674,Xuejia,Saoudi,1986-09-28,Senior Staff
490770,Xuejia,Schiper,1986-04-22,Senior Engineer
408208,Xuejia,Senzako,1987-08-03,Staff
95365,Xuejia,Sichman,1986-06-20,Senior Engineer
248327,Xuejia,Siprelle,1996-05-01,Senior Staff
448156,Xuejia,Spataro,1986-12-26,Staff
289989,Xuejia,Strehl,1992-03-17,Staff
48368,Xuejia,Suessmith,1986-02-04,Senior Staff
220568,Xuejia,Talmon,1988-01-25,Engineer
225185,Xuejia,Thiria,1986-10-20,Senior Engineer
75748,Xuejia,Varman,1987-09-08,Senior Staff
60414,Xuejia,Vitiello,1986-02-01,Staff
262003,Xuejia,Werthner,1985-12-05,Staff
68607,Xuejia,Zallocco,1999-01-09,Senior Staff
496326,Xuejun,Angelopoulos,1994-02-02,Staff
67845,Xuejun,Back,1995-02-04,Senior Staff
423803,Xuejun,Beilner,1992-05-30,Senior Engineer
77279,Xuejun,Burnard,1997-08-31,Staff
69014,Xuejun,Chenney,1986-10-30,Engineer
401339,Xuejun,Demeyer,1985-07-25,Senior Engineer
270142,Xuejun,DuBourdieux,1987-05-11,Staff
88765,Xuejun,Honglei,1997-02-07,Engineer
479028,Xuejun,Itzigehl,1986-07-09,Senior Staff
215383,Xuejun,Kushner,1989-03-05,Staff
472598,Xuejun,Levasseur,1989-07-25,Senior Engineer
431395,Xuejun,Litzkow,1988-07-01,Technique Leader
19723,Xuejun,Magalhaes,1994-04-22,Senior Staff
249809,Xuejun,Peot,1985-09-18,Senior Staff
72389,Xuejun,Piancastelli,1988-10-09,Senior Engineer
36949,Xuejun,Schaad,1999-09-18,Staff
430848,Xuejun,Shimshoni,1990-08-13,Engineer
247973,Xuejun,Simmel,1989-03-22,Senior Engineer
408434,Xuejun,Snedden,1999-12-24,Engineer
450622,Xuejun,Undy,1986-01-31,Staff
204172,Xuejun,Valette,1988-09-30,Senior Engineer
78779,Xuejun,Warwick,1985-11-16,Assistant Engineer
42821,Xumin,Anily,1998-07-11,Engineer
401031,Xumin,Butner,1988-07-24,Senior Engineer
439455,Xumin,Cronau,1994-06-02,Engineer
32239,Xumin,Cummings,1988-06-03,Senior Staff
494961,Xumin,Denna,1993-03-05,Senior Engineer
209322,Xumin,Frezza,1988-03-14,Engineer
224755,Xumin,Heping,1989-07-17,Senior Engineer
244753,Xumin,Lanteri,1986-07-17,Senior Engineer
50805,Xumin,Lenart,1989-05-20,Senior Staff
296836,Xumin,Michaeli,1985-03-27,Senior Staff
275588,Xumin,Peak,1988-02-15,Senior Engineer
476533,Xumin,Penn,1988-04-06,Technique Leader
436069,Xumin,Spieker,1985-10-30,Senior Engineer
454201,Xumin,Sullins,1985-03-02,Engineer
32979,Xumin,Swift,1985-09-25,Senior Staff
26903,Xumin,Tischendorf,1988-12-11,Engineer
441985,Xumin,Velardi,1993-10-09,Technique Leader
202418,Xumin,Vuskovic,1996-05-09,Staff
247135,Yaghout,Bage,1995-03-26,Engineer
457859,Yaghout,Beausoleil,1994-01-17,Engineer
224785,Yaghout,Beetstra,1986-02-17,Staff
23119,Yaghout,Byoun,1986-09-03,Staff
221230,Yaghout,Curless,1997-02-08,Engineer
455302,Yaghout,Deverell,1997-07-06,Staff
27055,Yaghout,Dulay,1989-07-17,Staff
104366,Yaghout,Erman,1997-05-27,Technique Leader
496222,Yaghout,Esposito,1987-12-05,Engineer
260148,Yaghout,Eterovic,1995-12-31,Staff
238900,Yaghout,Furedi,1993-07-14,Senior Engineer
473740,Yaghout,Gladwell,1995-11-10,Senior Staff
79219,Yaghout,Irland,1986-05-27,Senior Engineer
268281,Yaghout,Jakobus,1987-08-07,Senior Staff
80923,Yaghout,Kavanagh,1992-01-18,Staff
96587,Yaghout,Kobara,1985-12-11,Engineer
101656,Yaghout,Kornyak,1991-11-15,Senior Staff
34489,Yaghout,Krychniak,1988-10-26,Staff
424961,Yaghout,Morris,1987-03-01,Staff
23757,Yaghout,Ozery,1986-05-19,Staff
100708,Yaghout,Pauthner,1997-01-01,Engineer
488338,Yaghout,Pietracaprina,1986-06-17,Senior Engineer
79794,Yaghout,Rissland,1987-08-31,Senior Staff
251324,Yaghout,Schiettecatte,1990-01-17,Staff
104135,Yaghout,Servi,1997-09-06,Staff
12218,Yaghout,Strooper,1991-03-12,Engineer
32168,Yaghout,Swick,1987-12-27,Technique Leader
234676,Yaghout,Valiente,1999-01-12,Engineer
61989,Yaghout,Vesna,1986-01-23,Staff
483959,Yaghout,Welham,1996-05-26,Engineer
289368,Yaghout,Zuberek,1985-06-21,Senior Engineer
47763,Yagil,Basart,1998-02-06,Staff
458054,Yagil,Benaini,1995-03-18,Senior Engineer
474138,Yagil,Cairo,1988-02-10,Engineer
450354,Yagil,Cesareni,1987-07-11,Senior Staff
417462,Yagil,Emmart,1988-11-23,Engineer
299525,Yagil,Gornas,1988-03-02,Senior Engineer
20903,Yagil,Kemmerer,1985-09-21,Senior Engineer
107623,Yagil,Kilgour,1988-05-25,Engineer
263714,Yagil,Kleiser,1987-06-11,Senior Staff
493008,Yagil,Lanphier,1985-07-26,Senior Staff
14460,Yagil,Lueh,1988-01-23,Engineer
406779,Yagil,Mandelberg,1988-08-14,Senior Staff
458690,Yagil,Osgood,1998-03-09,Assistant Engineer
487090,Yagil,Oxenboll,1985-02-23,Senior Engineer
257274,Yagil,Perfilyeva,1996-06-17,Engineer
409861,Yagil,Prochazka,1987-02-02,Senior Engineer
231891,Yagil,Ranka,1987-05-29,Senior Staff
286836,Yagil,Roisin,1999-03-17,Engineer
405535,Yagil,Schieder,1985-02-08,Senior Staff
39375,Yagil,Schurmann,1986-05-16,Senior Staff
85513,Yagil,Spieker,1988-04-11,Senior Staff
39719,Yagil,Unno,1997-02-04,Staff
445484,Yagil,Ventosa,1991-05-17,Senior Engineer
65876,Yagil,Vieth,1993-04-06,Staff
224837,Yahiko,Ambroszkiewicz,1986-12-15,Engineer
439896,Yahiko,Baaleh,1992-09-13,Senior Staff
215371,Yahiko,Chinin,1986-05-29,Senior Staff
